file,id,line,mutator,static,status,coveredBy,killedBy,replacement
Utils/CancellationTokenSourcePool.Pooled.cs,1235,36,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.Pooled.cs,1236,37,Negate expression,True,Killed,0,1,!(source.TryReset())
Utils/CancellationTokenSourcePool.Pooled.cs,1237,38,Block removal mutation,False,Ignored,7,0,{}
Utils/CancellationTokenSourcePool.Pooled.cs,1238,39,Statement mutation,False,Ignored,7,0,;
Utils/CancellationTokenSourcePool.Pooled.cs,1239,42,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.Pooled.cs,1240,43,Statement mutation,True,Ignored,0,0,;
Utils/CancellationTokenSourcePool.cs,1216,8,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.cs,1217,10,Equality mutation,True,Killed,0,1,timeProvider != TimeProvider.System
Utils/CancellationTokenSourcePool.cs,1218,11,Block removal mutation,False,Ignored,41,0,{}
Utils/CancellationTokenSourcePool.cs,1219,29,Block removal mutation,True,Ignored,0,0,{}
Utils/CancellationTokenSourcePool.cs,1220,30,Logical mutation,True,Killed,0,10,delay <= TimeSpan.Zero || delay != System.Threading.Timeout.InfiniteTimeSpan
Utils/CancellationTokenSourcePool.cs,1221,30,Negate expression,True,Killed,0,3,!(delay <= TimeSpan.Zero && delay != System.Threading.Timeout.InfiniteTimeSpan)
Utils/CancellationTokenSourcePool.cs,1222,30,Equality mutation,True,Killed,0,2,delay > TimeSpan.Zero
Utils/CancellationTokenSourcePool.cs,1223,30,Equality mutation,True,Killed,0,1,delay < TimeSpan.Zero
Utils/CancellationTokenSourcePool.cs,1224,30,Equality mutation,True,Killed,0,1,delay == System.Threading.Timeout.InfiniteTimeSpan
Utils/CancellationTokenSourcePool.cs,1225,31,Block removal mutation,False,Ignored,1,0,{}
Utils/CancellationTokenSourcePool.cs,1226,32,Statement mutation,False,Ignored,1,0,;
Utils/CancellationTokenSourcePool.cs,1227,32,String mutation,False,Ignored,1,0,""""""
Utils/CancellationTokenSourcePool.cs,1228,42,Equality mutation,True,Killed,0,3,delay == System.Threading.Timeout.InfiniteTimeSpan
Utils/DefaultPredicates.cs,1241,6,Equality mutation,True,Killed,0,1,args.Outcome.Exception is not { } and not OperationCanceledException
Utils/DefaultPredicates.cs,1242,6,Logical mutation,True,Killed,0,1,{ } or not OperationCanceledException
Utils/DisposeHelper.cs,1243,8,Block removal mutation,False,Ignored,69,0,{}
Utils/DisposeHelper.cs,1244,10,Block removal mutation,False,Ignored,69,0,{}
Utils/DisposeHelper.cs,1245,12,Negate expression,False,Killed,69,2,!(isSynchronous)
Utils/DisposeHelper.cs,1246,13,Block removal mutation,False,Ignored,18,0,{}
Utils/DisposeHelper.cs,1247,14,Equality mutation,False,CompileError,0,0,value is not IDisposable disposable
Utils/DisposeHelper.cs,1248,15,Block removal mutation,False,Ignored,4,0,{}
Utils/DisposeHelper.cs,1249,16,Statement mutation,False,Ignored,4,0,;
Utils/DisposeHelper.cs,1250,18,Equality mutation,False,CompileError,0,0,value is not IAsyncDisposable asyncDisposable
Utils/DisposeHelper.cs,1251,19,Block removal mutation,False,Ignored,2,0,{}
Utils/DisposeHelper.cs,1252,20,Statement mutation,False,Ignored,2,0,;
Utils/DisposeHelper.cs,1253,20,Boolean mutation,False,Ignored,1,0,true
Utils/DisposeHelper.cs,1254,24,Block removal mutation,False,Ignored,51,0,{}
Utils/DisposeHelper.cs,1255,25,Equality mutation,False,CompileError,0,0,value is not IAsyncDisposable asyncDisposable
Utils/DisposeHelper.cs,1256,26,Block removal mutation,False,Ignored,4,0,{}
Utils/DisposeHelper.cs,1257,27,Statement mutation,False,Ignored,4,0,;
Utils/DisposeHelper.cs,1258,27,Boolean mutation,False,Ignored,3,0,true
Utils/DisposeHelper.cs,1259,29,Equality mutation,False,CompileError,0,0,value is not IDisposable disposable
Utils/DisposeHelper.cs,1260,30,Block removal mutation,False,Ignored,7,0,{}
Utils/DisposeHelper.cs,1261,31,Statement mutation,False,Ignored,7,0,;
Utils/ExceptionUtilities.cs,1262,16,Block removal mutation,False,Ignored,24,0,{}
Utils/ExceptionUtilities.cs,1263,17,LogicalNotExpression to un-LogicalNotExpression mutation,False,Killed,24,2,string.IsNullOrWhiteSpace(exception.StackTrace)
Utils/ExceptionUtilities.cs,1264,17,String mutation,False,Killed,24,2,(exception.StackTrace!=null)
Utils/ExceptionUtilities.cs,1265,17,String mutation,False,Killed,24,1,"(exception.StackTrace!="""")"
Utils/ExceptionUtilities.cs,1266,17,String mutation,False,Killed,24,1,"(exception.StackTrace.Trim()!="""")"
Utils/ExceptionUtilities.cs,1267,18,Block removal mutation,False,Ignored,1,0,{}
Utils/ExceptionUtilities.cs,1268,23,Statement mutation,False,Ignored,23,0,;
Utils/Guard.cs,1269,11,Block removal mutation,True,Ignored,0,0,{}
Utils/Guard.cs,1270,13,Statement mutation,True,Ignored,0,0,;
Utils/ObjectPool.cs,1271,8,Arithmetic mutation,True,Ignored,0,0,(Environment.ProcessorCount * 2) + 1
Utils/ObjectPool.cs,1272,8,Arithmetic mutation,True,Ignored,0,0,Environment.ProcessorCount / 2
Utils/ObjectPool.cs,1273,19,Block removal mutation,True,Ignored,0,0,{}
Utils/ObjectPool.cs,1274,25,Block removal mutation,True,Ignored,0,0,{}
Utils/ObjectPool.cs,1275,27,Logical mutation,True,Killed,0,6,"item == null && Interlocked.CompareExchange(ref _fastItem, null, item) != item"
Utils/ObjectPool.cs,1276,27,Negate expression,True,Killed,0,3,"!(item == null || Interlocked.CompareExchange(ref _fastItem, null, item) != item)"
Utils/ObjectPool.cs,1277,27,Equality mutation,True,Killed,0,1,item != null
Utils/ObjectPool.cs,1278,27,Equality mutation,True,Killed,0,2,"Interlocked.CompareExchange(ref _fastItem, null, item) == item"
Utils/ObjectPool.cs,1279,28,Block removal mutation,True,Ignored,0,0,{}
Utils/ObjectPool.cs,1280,29,Negate expression,True,Killed,0,6,!(_items.TryDequeue(out item))
Utils/ObjectPool.cs,1281,30,Block removal mutation,False,Ignored,5,0,{}
Utils/ObjectPool.cs,1282,31,Statement mutation,False,Ignored,5,0,;
Utils/ObjectPool.cs,1283,43,Block removal mutation,True,Ignored,0,0,{}
Utils/ObjectPool.cs,1284,44,LogicalNotExpression to un-LogicalNotExpression mutation,True,Killed,0,1,_returnFunc(obj)
Utils/ObjectPool.cs,1285,45,Block removal mutation,False,Ignored,1,0,{}
Utils/ObjectPool.cs,1286,47,Statement mutation,False,Ignored,1,0,;
Utils/ObjectPool.cs,1287,51,Logical mutation,True,Killed,0,2,"_fastItem != null && Interlocked.CompareExchange(ref _fastItem, obj, null) != null"
Utils/ObjectPool.cs,1288,51,Negate expression,True,Killed,0,2,"!(_fastItem != null || Interlocked.CompareExchange(ref _fastItem, obj, null) != null)"
Utils/ObjectPool.cs,1289,51,Equality mutation,False,Ignored,0,0,_fastItem == null
Utils/ObjectPool.cs,1290,51,Equality mutation,False,Ignored,0,0,"Interlocked.CompareExchange(ref _fastItem, obj, null) == null"
Utils/ObjectPool.cs,1291,52,Block removal mutation,False,Ignored,35,0,{}
Utils/ObjectPool.cs,1292,54,Equality mutation,False,Ignored,0,0,Interlocked.Increment(ref _numItems) > MaxCapacity
Utils/ObjectPool.cs,1293,54,Equality mutation,False,Ignored,0,0,Interlocked.Increment(ref _numItems) < MaxCapacity
Utils/ObjectPool.cs,1294,54,Negate expression,False,Killed,35,1,!(Interlocked.Increment(ref _numItems) <= MaxCapacity)
Utils/ObjectPool.cs,1295,55,Block removal mutation,False,Ignored,35,0,{}
Utils/ObjectPool.cs,1296,56,Statement mutation,False,Ignored,35,0,;
Utils/ObjectPool.cs,1297,57,Statement mutation,False,Ignored,35,0,;
Utils/ObjectPool.cs,1298,61,Statement mutation,False,Ignored,2,0,;
Utils/OutcomeUtilities.cs,1299,24,Block removal mutation,False,Ignored,48,0,{}
Utils/OutcomeUtilities.cs,1300,25,Logical mutation,False,CompileError,0,0,callerToken.IsCancellationRequested && outcome.Exception is OperationCanceledException oce || oce.CancellationToken != callerToken
Utils/OutcomeUtilities.cs,1301,25,Negate expression,False,CompileError,0,0,!(callerToken.IsCancellationRequested && outcome.Exception is OperationCanceledException oce && oce.CancellationToken != callerToken)
Utils/OutcomeUtilities.cs,1302,25,Logical mutation,False,CompileError,0,0,callerToken.IsCancellationRequested || outcome.Exception is OperationCanceledException oce
Utils/OutcomeUtilities.cs,1303,25,Equality mutation,False,CompileError,0,0,outcome.Exception is not OperationCanceledException oce
Utils/OutcomeUtilities.cs,1304,25,Equality mutation,False,Killed,12,9,oce.CancellationToken == callerToken
Utils/OutcomeUtilities.cs,1305,26,Block removal mutation,False,Ignored,11,0,{}
Utils/Pipeline/BridgeComponent.TResult.cs,1306,17,Block removal mutation,False,Ignored,105,0,{}
Utils/Pipeline/BridgeComponent.TResult.cs,1307,19,Equality mutation,False,CompileError,0,0,"callback is not Func<ResilienceContext, TState, ValueTask<Outcome<T>>> casted"
Utils/Pipeline/BridgeComponent.TResult.cs,1308,20,Block removal mutation,False,Ignored,74,0,{}
Utils/Pipeline/BridgeComponent.TResult.cs,1309,24,Statement mutation,False,Ignored,74,0,;
Utils/Pipeline/BridgeComponent.TResult.cs,1310,24,String mutation,False,Ignored,74,0,""""""
Utils/Pipeline/BridgeComponent.TResult.cs,1311,28,Block removal mutation,False,Ignored,32,0,{}
Utils/Pipeline/BridgeComponent.TResult.cs,1312,31,Block removal mutation,False,Ignored,30,0,{}
Utils/Pipeline/BridgeComponent.TResult.cs,1313,38,Negate expression,False,Timeout,32,0,!(valueTask.IsCompletedSuccessfully)
Utils/Pipeline/BridgeComponent.TResult.cs,1314,39,Block removal mutation,False,Ignored,26,0,{}
Utils/Pipeline/BridgeComponent.TResult.cs,1315,47,Block removal mutation,False,Ignored,6,0,{}
Utils/Pipeline/BridgeComponentBase.cs,1316,8,Block removal mutation,False,Ignored,22,0,{}
Utils/Pipeline/BridgeComponentBase.cs,1317,9,Equality mutation,False,CompileError,0,0,_strategy is not IAsyncDisposable asyncDisposable
Utils/Pipeline/BridgeComponentBase.cs,1318,10,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/BridgeComponentBase.cs,1319,13,Equality mutation,False,CompileError,0,0,_strategy is not IDisposable disposable
Utils/Pipeline/BridgeComponentBase.cs,1320,14,Block removal mutation,False,Ignored,5,0,{}
Utils/Pipeline/BridgeComponentBase.cs,1321,15,Statement mutation,False,Ignored,5,0,;
Utils/Pipeline/BridgeComponentBase.cs,1322,22,Block removal mutation,False,Ignored,30,0,{}
Utils/Pipeline/BridgeComponentBase.cs,1323,23,Equality mutation,False,Killed,30,15,outcome.ExceptionDispatchInfo is null
Utils/Pipeline/BridgeComponentBase.cs,1324,24,Block removal mutation,False,Ignored,9,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1325,10,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1326,16,Block removal mutation,False,Ignored,9,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1327,17,Negate expression,False,Killed,9,6,!(EnsureDisposable())
Utils/Pipeline/ComponentDisposeHelper.cs,1328,18,Block removal mutation,False,Ignored,5,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1329,26,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1330,27,Negate expression,True,Killed,0,2,!(_disposed)
Utils/Pipeline/ComponentDisposeHelper.cs,1331,28,Block removal mutation,False,Ignored,3,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1332,29,Statement mutation,False,Ignored,3,0,;
Utils/Pipeline/ComponentDisposeHelper.cs,1333,33,String mutation,False,Ignored,3,0,""""""
Utils/Pipeline/ComponentDisposeHelper.cs,1334,33,String mutation,False,Ignored,3,0,""""""
Utils/Pipeline/ComponentDisposeHelper.cs,1335,36,Block removal mutation,False,Ignored,25,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1336,37,Boolean mutation,False,Killed,25,1,false
Utils/Pipeline/ComponentDisposeHelper.cs,1337,42,Block removal mutation,False,Ignored,9,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1338,43,Equality mutation,False,Killed,9,8,_disposeBehavior != DisposeBehavior.Ignore
Utils/Pipeline/ComponentDisposeHelper.cs,1339,44,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1340,45,Boolean mutation,False,Killed,2,1,true
Utils/Pipeline/ComponentDisposeHelper.cs,1341,48,Equality mutation,False,Killed,7,7,_disposeBehavior != DisposeBehavior.Reject
Utils/Pipeline/ComponentDisposeHelper.cs,1342,49,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/ComponentDisposeHelper.cs,1343,50,Statement mutation,False,Ignored,2,0,;
Utils/Pipeline/ComponentDisposeHelper.cs,1344,50,String mutation,False,Ignored,2,0,""""""
Utils/Pipeline/ComponentDisposeHelper.cs,1345,53,LogicalNotExpression to un-LogicalNotExpression mutation,False,Killed,5,3,_disposed
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1346,8,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1347,16,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1348,17,Statement mutation,False,Ignored,2,0,;
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1349,28,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1350,30,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1351,31,Statement mutation,False,Ignored,2,0,;
Utils/Pipeline/ComponentWithDisposeCallbacks.cs,1352,34,Statement mutation,False,Ignored,2,0,;
Utils/Pipeline/CompositeComponent.cs,1353,20,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1354,34,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1355,35,Equality mutation,False,CompileError,0,0,components.Count != 1
Utils/Pipeline/CompositeComponent.cs,1356,35,Linq method mutation (Count() to Sum()),False,CompileError,0,0,components.Sum
Utils/Pipeline/CompositeComponent.cs,1357,36,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1358,41,Linq method mutation (Take() to Skip()),False,Killed,18,5,components             .Skip
Utils/Pipeline/CompositeComponent.cs,1359,42,Arithmetic mutation,False,CompileError,0,0,components.Count + 1
Utils/Pipeline/CompositeComponent.cs,1360,42,Linq method mutation (Count() to Sum()),False,CompileError,0,0,components.Sum
Utils/Pipeline/CompositeComponent.cs,1361,53,Equality mutation,False,Killed,18,3,i > delegatingComponents.Length - 1
Utils/Pipeline/CompositeComponent.cs,1362,53,Equality mutation,False,Killed,18,18,i <= delegatingComponents.Length - 1
Utils/Pipeline/CompositeComponent.cs,1363,53,Arithmetic mutation,False,Killed,18,2,delegatingComponents.Length + 1
Utils/Pipeline/CompositeComponent.cs,1364,53,PostIncrementExpression to PostDecrementExpression mutation,False,Killed,18,5,i--
Utils/Pipeline/CompositeComponent.cs,1365,54,Block removal mutation,False,Ignored,5,0,{}
Utils/Pipeline/CompositeComponent.cs,1366,55,Arithmetic mutation,False,Killed,5,5,i - 1
Utils/Pipeline/CompositeComponent.cs,1367,64,Block removal mutation,False,Ignored,24,0,{}
Utils/Pipeline/CompositeComponent.cs,1368,66,Block removal mutation,False,Ignored,24,0,{}
Utils/Pipeline/CompositeComponent.cs,1369,67,Statement mutation,False,Ignored,24,0,;
Utils/Pipeline/CompositeComponent.cs,1370,67,Boolean mutation,False,Ignored,24,0,true
Utils/Pipeline/CompositeComponent.cs,1371,75,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1372,76,LogicalNotExpression to un-LogicalNotExpression mutation,True,Killed,0,1,_telemetry.Enabled
Utils/Pipeline/CompositeComponent.cs,1373,77,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1374,88,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1375,89,Negate expression,True,Killed,0,5,!(context.CancellationToken.IsCancellationRequested)
Utils/Pipeline/CompositeComponent.cs,1376,90,Block removal mutation,False,Ignored,2,0,{}
Utils/Pipeline/CompositeComponent.cs,1377,94,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/CompositeComponent.cs,1378,103,Block removal mutation,False,Ignored,4,0,{}
Utils/Pipeline/CompositeComponent.cs,1379,106,Statement mutation,False,Ignored,4,0,;
Utils/Pipeline/CompositeComponent.cs,1380,110,Statement mutation,False,Ignored,3,0,;
Utils/Pipeline/DelegatingComponent.cs,1381,25,Conditional (true) mutation,False,Ignored,10,0,"(true?ExecuteComponent(callback, context, state) :ExecuteComponentAot(callback, context, state))"
Utils/Pipeline/DelegatingComponent.cs,1382,25,Conditional (false) mutation,False,Ignored,10,0,"(false?ExecuteComponent(callback, context, state) :ExecuteComponentAot(callback, context, state))"
Utils/Pipeline/DelegatingComponent.cs,1383,36,Block removal mutation,False,Ignored,10,0,{}
Utils/Pipeline/DelegatingComponent.cs,1384,37,Negate expression,False,Killed,10,9,!(context.CancellationToken.IsCancellationRequested)
Utils/Pipeline/DelegatingComponent.cs,1385,38,Block removal mutation,False,Ignored,1,0,{}
Utils/Pipeline/DelegatingComponent.cs,1386,66,Block removal mutation,False,Ignored,1,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1387,13,Block removal mutation,False,Ignored,24,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1388,20,Equality mutation,False,Killed,24,2,Volatile.Read(ref _pendingExecutions) < 0
Utils/Pipeline/ExecutionTrackingComponent.cs,1389,20,Equality mutation,False,Timeout,24,0,Volatile.Read(ref _pendingExecutions) >= 0
Utils/Pipeline/ExecutionTrackingComponent.cs,1390,26,Block removal mutation,False,Ignored,8,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1391,27,Statement mutation,False,Ignored,8,0,;
Utils/Pipeline/ExecutionTrackingComponent.cs,1392,30,Block removal mutation,False,Ignored,8,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1393,34,Block removal mutation,False,Ignored,8,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1394,35,Statement mutation,False,Ignored,8,0,;
Utils/Pipeline/ExecutionTrackingComponent.cs,1395,40,Block removal mutation,False,Ignored,24,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1396,45,Negate expression,False,Timeout,24,0,!(HasPendingExecutions)
Utils/Pipeline/ExecutionTrackingComponent.cs,1397,46,Block removal mutation,False,Ignored,3,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1398,48,Statement mutation,False,Ignored,3,0,;
Utils/Pipeline/ExecutionTrackingComponent.cs,1399,48,Boolean mutation,False,Ignored,3,0,true
Utils/Pipeline/ExecutionTrackingComponent.cs,1400,54,Equality mutation,False,Ignored,0,0,_timeProvider.GetElapsedTime(start) < Timeout
Utils/Pipeline/ExecutionTrackingComponent.cs,1401,54,Equality mutation,False,Ignored,0,0,_timeProvider.GetElapsedTime(start) >= Timeout
Utils/Pipeline/ExecutionTrackingComponent.cs,1402,54,Negate expression,False,Timeout,3,0,!(_timeProvider.GetElapsedTime(start) > Timeout)
Utils/Pipeline/ExecutionTrackingComponent.cs,1403,55,Block removal mutation,False,Ignored,1,0,{}
Utils/Pipeline/ExecutionTrackingComponent.cs,1404,56,Statement mutation,False,Ignored,1,0,;
Utils/Pipeline/ExecutionTrackingComponent.cs,1405,60,Statement mutation,False,Ignored,24,0,;
Utils/Pipeline/ExecutionTrackingComponent.cs,1406,60,Boolean mutation,False,Ignored,24,0,true
Utils/Pipeline/PipelineComponent.cs,1407,25,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/PipelineComponent.cs,1408,27,Block removal mutation,True,Ignored,0,0,{}
Utils/Pipeline/PipelineComponent.cs,1409,33,Block removal mutation,False,Ignored,7,0,{}
Utils/Pipeline/PipelineComponentFactory.cs,1410,16,Conditional (true) mutation,True,Killed,0,1,"(true?component :new ComponentWithDisposeCallbacks(component, callbacks))"
Utils/Pipeline/PipelineComponentFactory.cs,1411,16,Conditional (false) mutation,True,Killed,0,1,"(false?component :new ComponentWithDisposeCallbacks(component, callbacks))"
Utils/Pipeline/PipelineComponentFactory.cs,1412,16,Equality mutation,False,CompileError,0,0,callbacks.Count != 0
Utils/Pipeline/PipelineComponentFactory.cs,1413,16,Linq method mutation (Count() to Sum()),False,CompileError,0,0,callbacks.Sum
Utils/Pipeline/ReloadableComponent.cs,1414,20,Block removal mutation,False,Ignored,10,0,{}
Utils/Pipeline/ReloadableComponent.cs,1415,26,Statement mutation,False,Ignored,10,0,;
Utils/Pipeline/ReloadableComponent.cs,1416,37,Block removal mutation,False,Ignored,10,0,{}
Utils/Pipeline/ReloadableComponent.cs,1417,38,Statement mutation,False,Ignored,10,0,;
Utils/Pipeline/ReloadableComponent.cs,1418,43,Block removal mutation,False,Ignored,10,0,{}
Utils/Pipeline/ReloadableComponent.cs,1419,44,Equality mutation,False,CompileError,0,0,reloadTokens.Count != 0
Utils/Pipeline/ReloadableComponent.cs,1420,44,Linq method mutation (Count() to Sum()),False,CompileError,0,0,reloadTokens.Sum
Utils/Pipeline/ReloadableComponent.cs,1421,45,Block removal mutation,False,Ignored,5,0,{}
Utils/Pipeline/ReloadableComponent.cs,1422,46,Statement mutation,False,Ignored,5,0,;
Utils/Pipeline/ReloadableComponent.cs,1423,58,Block removal mutation,False,CompileError,0,0,{}
Utils/Pipeline/ReloadableComponent.cs,1424,59,Statement mutation,False,CompileError,0,0,;
Utils/Pipeline/ReloadableComponent.cs,1425,62,Boolean mutation,False,CompileError,0,0,false
Utils/Pipeline/ReloadableComponent.cs,1426,63,Statement mutation,False,CompileError,0,0,;
Utils/Pipeline/ReloadableComponent.cs,1427,64,Statement mutation,False,CompileError,0,0,;
Utils/Pipeline/ReloadableComponent.cs,1428,69,Block removal mutation,False,CompileError,0,0,{}
Utils/Pipeline/ReloadableComponent.cs,1429,73,Block removal mutation,False,CompileError,0,0,{}
Utils/Pipeline/ReloadableComponent.cs,1430,74,Boolean mutation,False,CompileError,0,0,false
Utils/Pipeline/ReloadableComponent.cs,1431,75,Statement mutation,False,CompileError,0,0,;
Utils/Pipeline/ReloadableComponent.cs,1432,76,Statement mutation,False,CompileError,0,0,;
Utils/Pipeline/ReloadableComponent.cs,1433,79,Statement mutation,False,CompileError,0,0,;
Utils/Pipeline/ReloadableComponent.cs,1434,84,Block removal mutation,False,Ignored,7,0,{}
Utils/Pipeline/ReloadableComponent.cs,1435,86,Block removal mutation,False,Ignored,7,0,{}
Utils/Pipeline/ReloadableComponent.cs,1436,87,Statement mutation,False,Ignored,7,0,;
Utils/Pipeline/ReloadableComponent.cs,1437,87,Boolean mutation,False,Ignored,6,0,true
Utils/Pipeline/ReloadableComponent.cs,1438,90,Block removal mutation,False,Ignored,1,0,{}
Utils/Pipeline/ReloadableComponent.cs,1439,91,Boolean mutation,False,Killed,1,1,true
Utils/Pipeline/ReloadableComponent.cs,1440,92,Statement mutation,False,Ignored,1,0,;
Utils/TaskHelper.cs,1441,9,Block removal mutation,True,Ignored,0,0,{}
Utils/TaskHelper.cs,1442,10,Statement mutation,True,Ignored,0,0,;
Utils/TaskHelper.cs,1443,12,String mutation,True,Ignored,0,0,""""""
Utils/TaskHelper.cs,1444,15,Negate expression,False,Ignored,0,0,!(task.IsCompleted)
Utils/TaskHelper.cs,1445,16,Block removal mutation,True,Ignored,0,0,{}
Utils/TimeProviderExtensions.cs,1446,20,Block removal mutation,False,Ignored,27,0,{}
Utils/TimeProviderExtensions.cs,1447,21,Statement mutation,False,Ignored,27,0,;
Utils/TimeProviderExtensions.cs,1448,22,Statement mutation,False,Ignored,27,0,;
Utils/TimeProviderExtensions.cs,1449,24,Statement mutation,False,Ignored,27,0,;
Utils/TimeProviderExtensions.cs,1450,26,Equality mutation,False,Timeout,24,0,delay != TimeSpan.MaxValue
Utils/TimeProviderExtensions.cs,1451,27,Block removal mutation,False,Ignored,1,0,{}
Utils/TimeProviderExtensions.cs,1452,31,Negate expression,False,Timeout,24,0,!(context.IsSynchronous)
Utils/TimeProviderExtensions.cs,1453,32,Block removal mutation,False,Ignored,13,0,{}
Utils/TimeProviderExtensions.cs,1454,39,Statement mutation,False,Ignored,13,0,;
Utils/TypeNameFormatter.cs,1455,8,Block removal mutation,True,Ignored,0,0,{}
Utils/TypeNameFormatter.cs,1456,9,LogicalNotExpression to un-LogicalNotExpression mutation,True,Killed,0,1,type.IsGenericType
Utils/TypeNameFormatter.cs,1457,10,Block removal mutation,True,Ignored,0,0,{}
Utils/TypeNameFormatter.cs,1458,15,Equality mutation,False,Killed,18,1,args.Length == 1
Utils/TypeNameFormatter.cs,1459,16,Block removal mutation,False,Ignored,1,0,{}
Utils/TypeNameFormatter.cs,1460,21,Arithmetic mutation,False,Killed,18,5,type.Name.Length + GenericSuffixLength
Utils/TypeNameFormatter.cs,1461,26,String mutation,False,Killed,18,1,"$"""""
Utils/ValidationHelper.cs,1462,15,Conditional (true) mutation,False,CompileError,0,0,(true?new[] { memberName } :null)
Utils/ValidationHelper.cs,1463,15,Conditional (false) mutation,False,CompileError,0,0,(false?new[] { memberName } :null)
Utils/ValidationHelper.cs,1464,15,Equality mutation,False,CompileError,0,0,validationContext?.MemberName is not { } memberName
Utils/ValidationHelper.cs,1465,21,Null coalescing mutation (remove left),False,Ignored,1,0,string.Empty
Utils/ValidationHelper.cs,1466,21,String mutation,False,Ignored,1,0,"""Stryker was here!"""
Utils/ValidationHelper.cs,1467,29,Block removal mutation,True,Ignored,0,0,{}
Utils/ValidationHelper.cs,1468,30,Statement mutation,True,Ignored,0,0,;
Utils/ValidationHelper.cs,1469,36,Block removal mutation,False,CompileError,0,0,{}
Utils/ValidationHelper.cs,1470,37,Boolean mutation,True,Ignored,0,0,false
Utils/ValidationHelper.cs,1471,40,LogicalNotExpression to un-LogicalNotExpression mutation,True,Ignored,0,0,valid
Utils/ValidationHelper.cs,1472,41,Block removal mutation,False,Ignored,33,0,{}
Utils/ValidationHelper.cs,1473,43,Statement mutation,False,Ignored,33,0,;
Utils/ValidationHelper.cs,1474,45,Statement mutation,False,Ignored,33,0,;
Utils/ValidationHelper.cs,1475,45,String mutation,False,Ignored,33,0,""""""
Utils/ValidationHelper.cs,1476,47,Block removal mutation,False,Ignored,33,0,{}
Utils/ValidationHelper.cs,1477,48,Statement mutation,False,Ignored,33,0,;
Utils/ValidationHelper.cs,1478,51,Statement mutation,False,Ignored,33,0,;
VoidResult.cs,1479,14,String mutation,False,Killed,1,1,""""""
